Symbol,Name,Exchange,Sector,Industry
TARACHAND.NS,,NSE,Industrials,Farm & Heavy Construction Machinery
TARAPUR.NS,Tarapur Transformers Limited,NSE,Industrials,Specialty Industrial Machinery
TARMAT.NS,Tarmat Limited,NSE,Industrials,Engineering & Construction
TBOTEK.NS,,NSE,Industrials,Rental & Leasing Services
TCI.NS,Transport Corporation of India Limited,NSE,Industrials,Integrated Freight & Logistics
TCIEXP.NS,TCI Express Limited,NSE,Industrials,Integrated Freight & Logistics
TCLCONS.NS,Tantia Constructions Limited,NSE,Industrials,Engineering & Construction
TDPOWERSYS.NS,TD Power Systems Limited,NSE,Industrials,Specialty Industrial Machinery
TEAMLEASE.NS,TeamLease Services Limited,NSE,Industrials,Staffing & Employment Services
TECHNOE.NS,Techno Electric & Engineering Company Limited,NSE,Industrials,Engineering & Construction
TEGA.NS,Tega Industries Limited,NSE,Industrials,Specialty Industrial Machinery
TEMBO.NS,Tembo Global Industries Limited,NSE,Industrials,Metal Fabrication
TEXMOPIPES.NS,Texmo Pipes and Products Limited,NSE,Industrials,Building Products & Equipment
TEXRAIL.NS,Texmaco Rail & Engineering Limited,NSE,Industrials,Specialty Industrial Machinery
THEJO.NS,Thejo Engineering Limited,NSE,Industrials,Specialty Industrial Machinery
THERMAX.NS,Thermax Limited,NSE,Industrials,Conglomerates
TIIL.NS,Technocraft Industries (India) Limited,NSE,Industrials,Tools & Accessories
TIINDIA.NS,Tube Investments of India Limited,NSE,Industrials,Conglomerates
TIJARIA.NS,Tijaria Polypipes Limited,NSE,Industrials,Building Products & Equipment
TIL.NS,TIL Limited,NSE,Industrials,Farm & Heavy Construction Machinery
TIMKEN.NS,Timken India Limited,NSE,Industrials,Tools & Accessories
TIRUPATIFL.NS,Tirupati Forge Limited,NSE,Industrials,Metal Fabrication
TITAGARH.NS,Titagarh Rail Systems Limited,NSE,Industrials,Railroads
TOTAL.NS,Total Transport Systems Limited,NSE,Industrials,Integrated Freight & Logistics
TPHQ.NS,Teamo Productions HQ Limited,NSE,Industrials,Engineering & Construction
TRF.NS,TRF Limited,NSE,Industrials,Specialty Industrial Machinery
TRIL.NS,Transformers and Rectifiers (India) Limited,NSE,Industrials,Electrical Equipment & Parts
TRITURBINE.NS,Triveni Turbine Limited,NSE,Industrials,Specialty Industrial Machinery
TVSSCS.NS,TVS Supply Chain Solutions Limited,NSE,Industrials,Integrated Freight & Logistics
UDS.NS,Updater Services Limited,NSE,Industrials,Specialty Business Services
UNIPARTS.NS,Uniparts India Limited,NSE,Industrials,Farm & Heavy Construction Machinery
UNIVASTU.NS,Univastu India Limited,NSE,Industrials,Engineering & Construction
UNIVCABLES.NS,Universal Cables Limited,NSE,Industrials,Electrical Equipment & Parts
USK.NS,Udayshivakumar Infra Limited,NSE,Industrials,Engineering & Construction
VASCONEQ.NS,Vascon Engineers Limited,NSE,Industrials,Engineering & Construction
VESUVIUS.NS,Vesuvius India Limited,NSE,Industrials,Specialty Industrial Machinery
VETO.NS,Veto Switchgears and Cables Limited,NSE,Industrials,Electrical Equipment & Parts
VGUARD.NS,V-Guard Industries Limited,NSE,Industrials,Electrical Equipment & Parts
VINDHYATEL.NS,Vindhya Telelinks Limited,NSE,Industrials,Engineering & Construction
VISAKAIND.NS,Visaka Industries Limited,NSE,Industrials,Building Products & Equipment
VLEGOV.NS,VL E-Governance & IT Solutions Limited,NSE,Industrials,Integrated Freight & Logistics
VOLTAMP.NS,Voltamp Transformers Limited,NSE,Industrials,Electrical Equipment & Parts
VOLTAS.NS,Voltas Limited,NSE,Industrials,Specialty Industrial Machinery
VPRPL.NS,Vishnu Prakash R Punglia Limited,NSE,Industrials,Engineering & Construction
VRLLOG.NS,VRL Logistics Limited,NSE,Industrials,Trucking
VSTTILLERS.NS,V.S.T. Tillers Tractors Limited,NSE,Industrials,Farm & Heavy Construction Machinery
WABAG.NS,VA Tech Wabag Limited,NSE,Industrials,Engineering & Construction
WALCHANNAG.NS,Walchandnagar Industries Limited,NSE,Industrials,Engineering & Construction
WELENT.NS,Welspun Enterprises Limited,NSE,Industrials,Engineering & Construction
WENDT.NS,Wendt (India) Limited,NSE,Industrials,Tools & Accessories
WINDMACHIN.NS,Windsor Machines Limited,NSE,Industrials,Specialty Industrial Machinery
WSI.NS,W.S. Industries (India) Limited,NSE,Industrials,Electrical Equipment & Parts
YUKEN.NS,Yuken India Limited,NSE,Industrials,Specialty Industrial Machinery
ZENTEC.NS,Zen Technologies Limited,NSE,Industrials,Aerospace & Defense
ZUARIIND.NS,Zuari Industries Limited,NSE,Industrials,Conglomerates
AGIIL.NS,AGI Infra Limited,NSE,Real Estate,Real Estate - Development
AJMERA.NS,Ajmera Realty & Infra India Limited,NSE,Real Estate,Real Estate - Development
ALEMBICLTD.NS,Alembic Limited,NSE,Real Estate,Real Estate - Development
AMJLAND.NS,AMJ Land Holdings Limited,NSE,Real Estate,Real Estate - Development
ANANTRAJ.NS,Anant Raj Limited,NSE,Real Estate,Real Estate - Development
ANSALAPI.NS,Ansal Properties & Infrastructure Limited,NSE,Real Estate,Real Estate - Development
ARIHANTSUP.NS,Arihant Superstructures Limited,NSE,Real Estate,Real Estate - Development
ARTNIRMAN.NS,Art Nirman Limited,NSE,Real Estate,Real Estate - Development
ARVSMART.NS,Arvind SmartSpaces Limited,NSE,Real Estate,Real Estate - Development
ASHIANA.NS,Ashiana Housing Limited,NSE,Real Estate,Real Estate - Development
BRIGADE.NS,Brigade Enterprises Limited,NSE,Real Estate,Real Estate - Development
CINELINE.NS,Cineline India Limited,NSE,Real Estate,Real Estate Services
CORALFINAC.NS,Coral India Finance and Housing Limited,NSE,Real Estate,Real Estate Services
COUNCODOS.NS,Country Condo's Limited,NSE,Real Estate,Real Estate - Development
DBREALTY.NS,Valor Estate Limited,NSE,Real Estate,Real Estate - Development
DLF.NS,DLF Limited,NSE,Real Estate,Real Estate - Development
ELDEHSG.NS,Eldeco Housing and Industries Limited,NSE,Real Estate,Real Estate Services
EMAMIREAL.NS,Emami Realty Limited,NSE,Real Estate,Real Estate - Development
EMBDL.NS,,NSE,Real Estate,Real Estate - Development
FMNL.NS,Future Market Networks Limited,NSE,Real Estate,Real Estate Services
GANESHHOUC.NS,Ganesh Housing Corporation Limited,NSE,Real Estate,Real Estate - Development
GEECEE.NS,GeeCee Ventures Limited,NSE,Real Estate,Real Estate - Development
GODREJPROP.NS,Godrej Properties Limited,NSE,Real Estate,Real Estate - Development
HEMIPROP.NS,Hemisphere Properties India Limited,NSE,Real Estate,Real Estate - Diversified
HUBTOWN.NS,Hubtown Limited,NSE,Real Estate,Real Estate - Development
ICDSLTD.NS,ICDS Limited,NSE,Real Estate,Real Estate Services
KBCGLOBAL.NS,KBC Global Limited,NSE,Real Estate,Real Estate - Development
KOLTEPATIL.NS,Kolte-Patil Developers Limited,NSE,Real Estate,Real Estate - Development
LANCORHOL.NS,Lancor Holdings Limited,NSE,Real Estate,Real Estate - Development
LODHA.NS,Macrotech Developers Limited,NSE,Real Estate,Real Estate - Development
LPDC.NS,Landmark Property Development Company Limited,NSE,Real Estate,Real Estate Services
MAHLIFE.NS,Mahindra Lifespace Developers Limited,NSE,Real Estate,Real Estate - Development
MARATHON.NS,Marathon Nextgen Realty Limited,NSE,Real Estate,Real Estate - Development
MAXESTATES.NS,,NSE,Real Estate,Real Estate - Development
MODIRUBBER.NS,Modi Rubber Limited,NSE,Real Estate,Real Estate Services
MOTOGENFIN.NS,The Motor & General Finance Limited,NSE,Real Estate,Real Estate Services
NILAINFRA.NS,Nila Infrastructures Limited,NSE,Real Estate,Real Estate - Development
NILASPACES.NS,Nila Spaces Limited,NSE,Real Estate,Real Estate - Development
OBEROIRLTY.NS,Oberoi Realty Limited,NSE,Real Estate,Real Estate - Development
OMAXE.NS,Omaxe Limited,NSE,Real Estate,Real Estate - Development
OSWALAGRO.NS,Oswal Agro Mills Limited,NSE,Real Estate,Real Estate - Development
PANSARI.NS,Pansari Developers Limited,NSE,Real Estate,Real Estate - Development
PARSVNATH.NS,Parsvnath Developers Limited,NSE,Real Estate,Real Estate - Development
PENINLAND.NS,Peninsula Land Limited,NSE,Real Estate,Real Estate - Development
PHOENIXLTD.NS,The Phoenix Mills Limited,NSE,Real Estate,Real Estate - Diversified
PODDARHOUS.NS,Poddar Housing and Development Limited,NSE,Real Estate,Real Estate - Development
PRAENG.NS,Prajay Engineers Syndicate Limited,NSE,Real Estate,Real Estate - Development
PRESTIGE.NS,Prestige Estates Projects Limited,NSE,Real Estate,Real Estate - Diversified
PROZONER.NS,Prozone Realty Limited,NSE,Real Estate,Real Estate - Diversified
PTL.NS,PTL Enterprises Limited,NSE,Real Estate,Real Estate Services
PURVA.NS,Puravankara Limited,NSE,Real Estate,Real Estate - Development
RUSTOMJEE.NS,Keystone Realtors Limited,NSE,Real Estate,Real Estate - Development
RVHL.NS,Ravinder Heights Limited,NSE,Real Estate,Real Estate - Development
SBGLP.NS,Suratwwala Business Group Limited,NSE,Real Estate,Real Estate - Development
SHRADHA.NS,Shradha Infraprojects Limited,NSE,Real Estate,Real Estate Services
SHRIRAMPPS.NS,Shriram Properties Limited,NSE,Real Estate,Real Estate - Development
SIGNATURE.NS,Signatureglobal (India) Limited,NSE,Real Estate,Real Estate - Development
SOBHA.NS,Sobha Limited,NSE,Real Estate,Real Estate - Development
SUMIT.NS,Sumit Woods Limited,NSE,Real Estate,Real Estate - Development
SUNTECK.NS,Sunteck Realty Limited,NSE,Real Estate,Real Estate - Development
SURAJEST.NS,,NSE,Real Estate,Real Estate - Development
TARC.NS,TARC Limited,NSE,Real Estate,Real Estate - Development
TECHIN.NS,Techindia Nirman Limited,NSE,Real Estate,Real Estate - Development
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,NSE,Real Estate,Real Estate Services
TREL.NS,Transindia Real Estate Limited,NSE,Real Estate,Real Estate Services
UNITECH.NS,Unitech Limited,NSE,Real Estate,Real Estate - Diversified
VIPULLTD.NS,Vipul Limited,NSE,Real Estate,Real Estate - Diversified
3IINFOLTD.NS,3i Infotech Limited,NSE,Technology,Information Technology Services
63MOONS.NS,63 moons technologies limited,NSE,Technology,Software - Application
AAATECH.NS,AAA Technologies Limited,NSE,Technology,Information Technology Services
ACCELYA.NS,Accelya Solutions India Limited,NSE,Technology,Information Technology Services
ADROITINFO.NS,Adroit Infotech Limited,NSE,Technology,Information Technology Services
ADSL.NS,Allied Digital Services Limited,NSE,Technology,Information Technology Services
AGSTRA.NS,AGS Transact Technologies Limited,NSE,Technology,Software - Infrastructure
AIRAN.NS,Airan Limited,NSE,Technology,Information Technology Services
AKSHOPTFBR.NS,Aksh Optifibre Limited,NSE,Technology,Communication Equipment
ALANKIT.NS,Alankit Limited,NSE,Technology,Information Technology Services
ASMS.NS,Bartronics India Limited,NSE,Technology,Information Technology Services
ASTRAMICRO.NS,Astra Microwave Products Limited,NSE,Technology,Communication Equipment
AURIONPRO.NS,Aurionpro Solutions Limited,NSE,Technology,Software - Infrastructure
AURUM.NS,Aurum PropTech Limited,NSE,Technology,Information Technology Services
AVALON.NS,Avalon Technologies Limited,NSE,Technology,Electronic Components
BBOX.NS,Black Box Limited,NSE,Technology,Software - Application
BIRLACABLE.NS,Birla Cable Limited,NSE,Technology,Communication Equipment
BPL.NS,BPL Limited,NSE,Technology,Consumer Electronics
BSOFT.NS,Birlasoft Limited,NSE,Technology,Information Technology Services
CALSOFT.NS,California Software Company Limited,NSE,Technology,Software - Application
CAMS.NS,Computer Age Management Services Limited,NSE,Technology,Information Technology Services
CENTUM.NS,Centum Electronics Limited,NSE,Technology,Electronic Components
CEREBRAINT.NS,Cerebra Integrated Technologies Limited,NSE,Technology,Computer Hardware
CIGNITITEC.NS,Cigniti Technologies Limited,NSE,Technology,Information Technology Services
COFORGE.NS,Coforge Limited,NSE,Technology,Information Technology Services
CREATIVE.NS,Creative Newtech Limited,NSE,Technology,Electronics & Computer Distribution
CTE.NS,Cambridge Technology Enterprises Limited,NSE,Technology,Information Technology Services
CYBERTECH.NS,CyberTech Systems and Software Limited,NSE,Technology,Information Technology Services
CYIENTDLM.NS,Cyient DLM Limited,NSE,Technology,Electronic Components
DATAMATICS.NS,Datamatics Global Services Limited,NSE,Technology,Information Technology Services
DCI.NS,DC Infotech and Communication Limited,NSE,Technology,Electronics & Computer Distribution
DEVIT.NS,Dev Information Technology Limited,NSE,Technology,Information Technology Services
DIGISPICE.NS,DiGiSPICE Technologies Limited,NSE,Technology,Information Technology Services
DIXON.NS,Dixon Technologies (India) Limited,NSE,Technology,Consumer Electronics
DLINKINDIA.NS,D-Link (India) Limited,NSE,Technology,Communication Equipment
DRCSYSTEMS.NS,DRC Systems India Limited,NSE,Technology,Information Technology Services
DSSL.NS,Dynacons Systems & Solutions Limited,NSE,Technology,Information Technology Services
E2E.NS,E2E Networks Limited,NSE,Technology,Software - Infrastructure
ECLERX.NS,eClerx Services Limited,NSE,Technology,Information Technology Services
EMUDHRA.NS,eMudhra Limited,NSE,Technology,Software - Application
EXPLEOSOL.NS,Expleo Solutions Limited,NSE,Technology,Information Technology Services
FCSSOFT.NS,FCS Software Solutions Limited,NSE,Technology,Information Technology Services
FSL.NS,Firstsource Solutions Limited,NSE,Technology,Information Technology Services
GOLDTECH.NS,AION-TECH Solutions Limited,NSE,Technology,Information Technology Services
GSS.NS,GSS Infotech Limited,NSE,Technology,Information Technology Services
GTLINFRA.NS,GTL Infrastructure Limited,NSE,Technology,Communication Equipment
GVPTECH.NS,GVP Infotech Limited,NSE,Technology,Information Technology Services
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,NSE,Technology,Information Technology Services
HCL-INSYS.NS,HCL Infosystems Limited,NSE,Technology,Electronics & Computer Distribution
HCLTECH.NS,HCL Technologies Limited,NSE,Technology,Information Technology Services
HFCL.NS,HFCL Limited,NSE,Technology,Communication Equipment
HOVS.NS,HOV Services Limited,NSE,Technology,Information Technology Services
IDEAFORGE.NS,ideaForge Technology Limited,NSE,Technology,Computer Hardware
IKIO.NS,IKIO Lighting Limited,NSE,Technology,Electronic Components
INFIBEAM.NS,Infibeam Avenues Limited,NSE,Technology,Software - Infrastructure
INFOBEAN.NS,InfoBeans Technologies Limited,NSE,Technology,Software - Application
INFY.NS,Infosys Limited,NSE,Technology,Information Technology Services
INSPIRISYS.NS,Inspirisys Solutions Limited,NSE,Technology,Information Technology Services
INTELLECT.NS,Intellect Design Arena Limited,NSE,Technology,Software - Application
INTENTECH.NS,Intense Technologies Limited,NSE,Technology,Software - Infrastructure
IRIS.NS,IRIS Business Services Limited,NSE,Technology,Software - Application
ITI.NS,ITI Limited,NSE,Technology,Communication Equipment
IZMO.NS,IZMO Limited,NSE,Technology,Software - Application
KAVVERITEL.NS,Kavveri Telecom Products Limited,NSE,Technology,Communication Equipment
KELLTONTEC.NS,Kellton Tech Solutions Limited,NSE,Technology,Software - Application
KERNEX.NS,Kernex Microsystems (India) Limited,NSE,Technology,Software - Application
KFINTECH.NS,KFin Technologies Limited,NSE,Technology,Software - Application
KPITTECH.NS,KPIT Technologies Limited,NSE,Technology,Information Technology Services
KSOLVES.NS,Ksolves India Limited,NSE,Technology,Software - Application
LTIM.NS,LTIMindtree Limited,NSE,Technology,Information Technology Services
LTTS.NS,L&T Technology Services Limited,NSE,Technology,Information Technology Services
MAPMYINDIA.NS,C. E. Info Systems Limited,NSE,Technology,Software - Infrastructure
MASTEK.NS,Mastek Limited,NSE,Technology,Information Technology Services
MICEL.NS,MIC Electronics Limited,NSE,Technology,Electronic Components
MINDTECK.NS,Mindteck (India) Limited,NSE,Technology,Information Technology Services
MPHASIS.NS,Mphasis Limited,NSE,Technology,Information Technology Services
MRO-TEK.NS,MRO-TEK Realty Limited,NSE,Technology,Communication Equipment
NELCO.NS,Nelco Limited,NSE,Technology,Communication Equipment
NETWEB.NS,Netweb Technologies India Limited,NSE,Technology,Computer Hardware
NEWGEN.NS,Newgen Software Technologies Limited,NSE,Technology,Software - Application
NINSYS.NS,NINtec Systems Limited,NSE,Technology,Information Technology Services
NITIRAJ.NS,Nitiraj Engineers Limited,NSE,Technology,Scientific & Technical Instruments
NUCLEUS.NS,Nucleus Software Exports Limited,NSE,Technology,Software - Application
OFSS.NS,Oracle Financial Services Software Limited,NSE,Technology,Software - Infrastructure
ONWARDTEC.NS,Onward Technologies Limited,NSE,Technology,Information Technology Services
OPTIEMUS.NS,Optiemus Infracom Limited,NSE,Technology,Electronics & Computer Distribution
PALREDTEC.NS,Palred Technologies Limited,NSE,Technology,Consumer Electronics
PANACHE.NS,Panache Digilife Limited,NSE,Technology,Communication Equipment
PARACABLES.NS,Paramount Communications Limited,NSE,Technology,Communication Equipment
PAYTM.NS,One97 Communications Limited,NSE,Technology,Software - Infrastructure
PERSISTENT.NS,Persistent Systems Limited,NSE,Technology,Information Technology Services
PGEL.NS,PG Electroplast Limited,NSE,Technology,Electronic Components
POWERINDIA.NS,Hitachi Energy India Limited,NSE,Technology,Electronic Components
QUICKHEAL.NS,Quick Heal Technologies Limited,NSE,Technology,Software - Application
RAMCOSYS.NS,Ramco Systems Limited,NSE,Technology,Software - Application
RATEGAIN.NS,RateGain Travel Technologies Limited,NSE,Technology,Software - Application
REDINGTON.NS,Redington Limited,NSE,Technology,Information Technology Services
RELIABLE.NS,Reliable Data Services Limited,NSE,Technology,Information Technology Services
RISHABH.NS,Rishabh Instruments Limited,NSE,Technology,Scientific & Technical Instruments
RPSGVENT.NS,RPSG Ventures Limited,NSE,Technology,Information Technology Services
RPTECH.NS,Rashi Peripherals Limited,NSE,Technology,Electronics & Computer Distribution
RSSOFTWARE.NS,R S Software (India) Limited,NSE,Technology,Information Technology Services
RSYSTEMS.NS,R Systems International Limited,NSE,Technology,Information Technology Services
SAKSOFT.NS,Saksoft Limited,NSE,Technology,Information Technology Services
SASKEN.NS,Sasken Technologies Limited,NSE,Technology,Information Technology Services
SECURKLOUD.NS,SecureKloud Technologies Limited,NSE,Technology,Software - Application
SHYAMTEL.NS,Shyam Telecom Limited,NSE,Technology,Communication Equipment
SIGMA.NS,Sigma Solve Limited,NSE,Technology,Information Technology Services
SILVERTUC.NS,Silver Touch Technologies Limited,NSE,Technology,Information Technology Services
SMARTLINK.NS,Smartlink Holdings Limited,NSE,Technology,Communication Equipment
SOFTTECH.NS,SoftTech Engineers Limited,NSE,Technology,Software - Application
SONATSOFTW.NS,Sonata Software Limited,NSE,Technology,Information Technology Services
STLTECH.NS,Sterlite Technologies Limited,NSE,Technology,Communication Equipment
SUBEXLTD.NS,Subex Limited,NSE,Technology,Software - Application
SURANASOL.NS,Surana Solar Limited,NSE,Technology,Solar
SUVIDHAA.NS,Suvidhaa Infoserve Limited,NSE,Technology,Information Technology Services
SWELECTES.NS,Swelect Energy Systems Limited,NSE,Technology,Solar
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,NSE,Technology,Solar
SYRMA.NS,Syrma SGS Technology Limited,NSE,Technology,Electronic Components
TANLA.NS,Tanla Platforms Limited,NSE,Technology,Software - Application
TATAELXSI.NS,Tata Elxsi Limited,NSE,Technology,Software - Application
TATATECH.NS,Tata Technologies Limited,NSE,Technology,Information Technology Services
TCS.NS,Tata Consultancy Services Limited,NSE,Technology,Information Technology Services
TECHM.NS,Tech Mahindra Limited,NSE,Technology,Information Technology Services
TEJASNET.NS,Tejas Networks Limited,NSE,Technology,Communication Equipment
TERASOFT.NS,Tera Software Limited,NSE,Technology,Information Technology Services
TNTELE.NS,Tamilnadu Telecommunications Limited,NSE,Technology,Communication Equipment
TRACXN.NS,Tracxn Technologies Limited,NSE,Technology,Software - Application
TREJHARA.NS,Trejhara Solutions Limited,NSE,Technology,Software - Application
TRIGYN.NS,Trigyn Technologies Limited,NSE,Technology,Information Technology Services
TVSELECT.NS,TVS Electronics Limited,NSE,Technology,Computer Hardware
URJA.NS,Urja Global Limited,NSE,Technology,Solar
VAKRANGEE.NS,Vakrangee Limited,NSE,Technology,Information Technology Services
VERTOZ.NS,Vertoz Limited,NSE,Technology,Software - Infrastructure
VIRINCHI.NS,Virinchi Limited,NSE,Technology,Software - Application
WEBELSOLAR.NS,Websol Energy System Limited,NSE,Technology,Solar
WEWIN.NS,We Win Limited,NSE,Technology,Information Technology Services
WIPRO.NS,Wipro Limited,NSE,Technology,Information Technology Services
XCHANGING.NS,Xchanging Solutions Limited,NSE,Technology,Information Technology Services
XELPMOC.NS,Xelpmoc Design and Tech Limited,NSE,Technology,Information Technology Services
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,NSE,Technology,Software - Infrastructure
ZENSARTECH.NS,Zensar Technologies Limited,NSE,Technology,Information Technology Services
ADANIENSOL.NS,Adani Energy Solutions Limited,NSE,Utilities,Utilities - Independent Power Producers
ADANIGREEN.NS,Adani Green Energy Limited,NSE,Utilities,Utilities - Renewable
ADANIPOWER.NS,Adani Power Limited,NSE,Utilities,Utilities - Independent Power Producers
ATGL.NS,Adani Total Gas Limited,NSE,Utilities,Utilities - Regulated Gas
BAJEL.NS,Bajel Projects Limited,NSE,Utilities,Utilities - Regulated Electric
BFUTILITIE.NS,BF Utilities Limited,NSE,Utilities,Utilities - Renewable
CESC.NS,CESC Limited,NSE,Utilities,Utilities - Regulated Electric
DPSCLTD.NS,India Power Corporation Limited,NSE,Utilities,Utilities - Regulated Electric
ENERGYDEV.NS,Energy Development Company Limited,NSE,Utilities,Utilities - Regulated Electric
GAIL.NS,GAIL (India) Limited,NSE,Utilities,Utilities - Regulated Gas
GIPCL.NS,Gujarat Industries Power Company Limited,NSE,Utilities,Utilities - Regulated Electric
GREENPOWER.NS,Orient Green Power Company Limited,NSE,Utilities,Utilities - Independent Power Producers
GSPL.NS,Gujarat State Petronet Limited,NSE,Utilities,Utilities - Regulated Gas
GUJGASLTD.NS,Gujarat Gas Limited,NSE,Utilities,Utilities - Regulated Gas
GVKPIL.NS,GVK Power & Infrastructure Limited,NSE,Utilities,Utilities - Independent Power Producers
IGL.NS,Indraprastha Gas Limited,NSE,Utilities,Utilities - Regulated Gas
INDOWIND.NS,Indowind Energy Limited,NSE,Utilities,Utilities - Renewable
INOXGREEN.NS,Inox Green Energy Services Limited,NSE,Utilities,Utilities - Renewable
IRMENERGY.NS,IRM Energy Limited,NSE,Utilities,Utilities - Regulated Gas
JPPOWER.NS,Jaiprakash Power Ventures Limited,NSE,Utilities,Utilities - Independent Power Producers
JSWENERGY.NS,JSW Energy Limited,NSE,Utilities,Utilities - Independent Power Producers
KARMAENG.NS,Karma Energy Limited,NSE,Utilities,Utilities - Renewable
KPIGREEN.NS,KPI Green Energy Limited,NSE,Utilities,Utilities - Renewable
MGL.NS,Mahanagar Gas Limited,NSE,Utilities,Utilities - Regulated Gas
NHPC.NS,NHPC Limited,NSE,Utilities,Utilities - Renewable
NLCINDIA.NS,NLC India Limited,NSE,Utilities,Utilities - Regulated Electric
NTPC.NS,NTPC Limited,NSE,Utilities,Utilities - Regulated Electric
POWERGRID.NS,Power Grid Corporation of India Limited,NSE,Utilities,Utilities - Regulated Electric
PTC.NS,PTC India Limited,NSE,Utilities,Utilities - Independent Power Producers
RELINFRA.NS,Reliance Infrastructure Limited,NSE,Utilities,Utilities - Independent Power Producers
RPOWER.NS,Reliance Power Limited,NSE,Utilities,Utilities - Independent Power Producers
RTNPOWER.NS,RattanIndia Power Limited,NSE,Utilities,Utilities - Renewable
SJVN.NS,SJVN Limited,NSE,Utilities,Utilities - Renewable
SURANAT&P.NS,Surana Telecom and Power Limited,NSE,Utilities,Utilities - Independent Power Producers
TATAPOWER.NS,The Tata Power Company Limited,NSE,Utilities,Utilities - Independent Power Producers
TORNTPOWER.NS,Torrent Power Limited,NSE,Utilities,Utilities - Independent Power Producers
3PLAND.NS,3P Land Holdings Ltd,NSE,,
ACL.NS,Andhra Cements Ltd,NSE,,
ARTEMISMED.NS,Artemis Medicare Services Limited,NSE,,
DIGJAMLMTD.NS,Digjam Limited,NSE,,
EMAMIPAP.NS,Emami Paper Mills Limited,NSE,,
GUJRAFFIA.NS,Gujarat Raffia Industries Limited,NSE,,
INVENT-RE.NS,,NSE,,
JAIPURKURT.NS,Nandani Creation Limited,NSE,,
KSHITIJPOL.NS,Kshitij Polyline Limited,NSE,,
MITCON-RE.NS,,NSE,,
MODTHREAD.NS,Modern Threads (India) Limited,NSE,,
NIRAJISPAT.NS,Niraj Ispat Industries Limited,NSE,,
PRUDMOULI.NS,Prudential Sugar Corporation Ltd.,NSE,,
RETAIL.NS,JHS Svendgaard Retail Ventures Limited,NSE,,
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,NSE,,
SERVOTECH.NS,Servotech Power Systems Limited,NSE,,
STANLEY.NS,,NSE,,
ZODIAC.NS,Zodiac Energy Limited,NSE,,
